#	14085A_2_3_5_6_7_8_9_R_20180530
# Obs. time:	30-May-2018 23:31:38
# Duration:	157.4381
#=========================================================
# Per[s]	PerErr[s]	ADUerr	MAGerr	Points	Exp[s]	APD[s]	MedPD[s]	ModePD[s]	STDPD[s]
#110.76	0.005	462.8653	0.12782	805	2.0158	11.7491	4.8384	4.8384	98.563
#=========================================================
# Time	ADU	ADU_err	MAG	MAG_err

600.998	2	3682.24	421.92	16.0847	0.124406	
605.837	2	3621.09	416.354	16.1029	0.124838	
610.762	2	5389	428.458	15.6712	0.0863225	
615.6	2	6576.53	420.975	15.455	0.0694999	
620.438	2	8110.99	422.712	15.2273	0.0565842	
625.277	2	7192.59	423.122	15.3578	0.0638711	
630.115	2	6003.38	422.235	15.554	0.076363	
634.954	2	5391.18	419.528	15.6708	0.0844892	
639.792	2	4926.49	416.379	15.7687	0.0917648	
649.555	2	4015.83	405.62	15.9906	0.109665	
654.394	2	4111.21	416.546	15.9651	0.110006	
659.232	2	4925.6	418.75	15.7689	0.0923039	
762.739	2.3	3922.66	418.957	16.016	0.115961	
767.837	2.3	4088.76	416.661	15.971	0.110641	
773.021	2.3	5367.57	427.435	15.6756	0.0864604	
778.205	2.3	5803.67	423.074	15.5907	0.0791476	
783.389	2.3	7158.03	425.905	15.363	0.0646016	
788.573	2.3	7883.75	424.975	15.2582	0.0585269	
793.67	2.3	5734.5	426.437	15.6038	0.080739	
800.755	2.3	3982.8	427.794	15.9995	0.116619	
805.853	2.3	3084.93	415.151	16.2769	0.146112	
816.221	2.3	2230.65	412.966	16.6289	0.201005	
821.318	2.3	2687.12	412.562	16.4268	0.166697	
826.502	2.3	3370.79	432.915	16.1807	0.139443	
831.686	2.3	4595.02	423.191	15.8443	0.0999939	
842.054	2.3	7462.95	430.737	15.3177	0.0626652	
847.152	2.3	7042.73	435.127	15.3806	0.067081	
857.52	2.3	5103.64	442.342	15.7303	0.0941028	
862.704	2.3	4117.39	432.78	15.9634	0.114122	
867.888	2.3	3793.05	434.439	16.0525	0.124355	
878.256	2.3	4284.08	426.433	15.9204	0.108073	
883.44	2.3	5832.52	441.572	15.5854	0.0821994	
888.538	2.3	6479.68	431.683	15.4711	0.0723329	
893.722	2.3	7041.86	434.733	15.3808	0.0670286	
898.906	2.3	8447.26	438.34	15.1832	0.0563404	
904.003	2.3	6644.38	435.048	15.4439	0.0710897	
909.187	2.3	5035.04	436.511	15.745	0.0941275	
919.555	2.3	2782.76	425.026	16.3888	0.16583	
924.739	2.3	2310.69	427.547	16.5906	0.200894	
929.837	2.3	2449.06	425.855	16.5275	0.188793	
935.021	2.3	2911.78	431.956	16.3396	0.161067	
940.205	2.3	4324.34	434.009	15.9102	0.108969	
945.389	2.3	5400.67	445.053	15.6689	0.0894724	
950.486	2.3	7142.51	437.874	15.3654	0.0665615	
955.67	2.3	7455.82	444.943	15.3188	0.0647937	
966.038	2.3	5677.86	442.679	15.6145	0.0846503	
971.136	2.3	4891.4	435.509	15.7764	0.0966693	
981.418	2.3	4047.55	438.764	15.982	0.117696	
986.602	2.3	4380.67	435.817	15.8961	0.108016	
991.786	2.3	5343.92	444.511	15.6804	0.0903124	
996.97	2.3	6204.91	445.26	15.5182	0.0779118	
1002.07	2.3	7317.41	441.73	15.3391	0.0655426	
1007.25	2.3	8439.87	448.604	15.1842	0.05771	
1017.71	2.3	6063.26	439.551	15.5432	0.0787095	
1022.8	2.3	4774.32	434.508	15.8027	0.0988123	
1022.8	2.3	4774.32	434.508	15.8027	0.0988123	
1033.17	2.3	2611.82	430.868	16.4576	0.179113	
1038.36	2.3	2600.93	435.369	16.4622	0.181741	
1043.54	2.3	3416.4	429.753	16.1661	0.136576	
1064.28	2.3	7891.62	453.094	15.2571	0.0623371	
1069.37	2.3	7485.27	452.546	15.3145	0.0656416	
1074.56	2.3	6022.68	445.046	15.5505	0.0802304	
1084.92	2.3	4440.74	446.098	15.8814	0.109068	
1090.11	2.3	5019.97	442.428	15.7482	0.0956897	
1100.48	2.3	4756.61	440.843	15.8068	0.100626	
1110.76	2.3	6944.97	445.727	15.3958	0.0696824	
1115.94	2.3	8104.77	452.012	15.2281	0.0605527	
1121.13	2.3	8190.89	451.373	15.2167	0.0598313	
1126.31	2.3	6707.53	444.834	15.4336	0.0720045	
1131.41	2.3	5049.47	442.578	15.7419	0.095163	
1136.59	2.3	3851.11	438.398	16.036	0.123597	
1146.87	2.3	2738.8	437.712	16.4061	0.173521	
1152.06	2.3	2910.76	430.081	16.34	0.160424	
1167.52	2.3	5968.8	447.141	15.5603	0.0813358	
1172.79	2.3	7655.22	453.055	15.2901	0.0642566	
1177.89	2.3	7540.61	444.141	15.3065	0.0639497	
1188.26	2.3	6231.7	441.843	15.5135	0.0769814	
1193.44	2.3	4405.38	444.49	15.89	0.109548	
1208.91	2.3	4666.02	439.444	15.8276	0.102254	
1214.09	2.3	5595.35	447.696	15.6304	0.086872	
1224.46	2.3	7834.97	443.712	15.2649	0.0614877	
1229.64	2.3	8500.03	449.636	15.1764	0.0574335	
1234.74	2.3	7197.98	439.472	15.357	0.0662895	
1239.93	2.3	5725.56	444.086	15.6055	0.084212	
1245.11	2.3	4073.24	437.659	15.9752	0.116659	
1250.29	2.3	3093.23	429.71	16.274	0.15083	
1255.48	2.3	2399.47	432.567	16.5497	0.195732	
1260.58	2.3	3001.76	438.361	16.3066	0.158555	
1265.76	2.3	3369.44	437.652	16.1811	0.141025	
1276.13	2.3	5380.25	443.432	15.673	0.0894847	
1281.31	2.3	7066.47	449.171	15.377	0.0690134	
1286.5	2.3	8074.45	455.369	15.2322	0.0612315	
1291.59	2.3	6989.65	442.793	15.3889	0.0687811	
1296.78	2.3	6117.54	440.891	15.5336	0.0782491	
1301.96	2.3	5225.16	440.135	15.7048	0.0914557	
1307.15	2.3	4842.46	438.201	15.7873	0.0982498	
1312.33	2.3	4231.42	428.904	15.9338	0.110052	
1317.51	2.3	4306.45	437.88	15.9147	0.110398	
1327.8	2.3	6167.55	442.312	15.5247	0.0778645	
1332.98	2.3	7266.42	447.717	15.3467	0.0668971	
1338.08	2.3	8414.02	453.977	15.1875	0.0585807	
1343.26	2.3	8021.91	445.069	15.2393	0.0602384	
1353.54	2.3	4900.51	445.486	15.7744	0.0987	
1358.73	2.3	4159	442.051	15.9525	0.115401	
1363.91	2.3	2733.66	435.391	16.4081	0.172925	
1369.09	2.3	2406.41	441.955	16.5466	0.199403	
1374.19	2.3	2712.26	438.09	16.4167	0.17537	
1379.38	2.3	3644.67	434.34	16.0959	0.129389	
1384.56	2.3	4423.13	435.361	15.8857	0.106867	
1389.74	2.3	5872.23	437.666	15.578	0.0809216	
1394.84	2.3	7244.07	440.055	15.35	0.0659551	
1400.03	2.3	7604.87	450.835	15.2973	0.0643651	
1405.21	2.3	6105.21	439.712	15.5357	0.0781974	
3181.85	2	4924.41	371.482	15.7691	0.0819044	
3186.78	2	4286.08	362.794	15.9198	0.0919017	
3191.62	2	3820.93	361.698	16.0446	0.102778	
3196.45	2	3385.6	353.692	16.1759	0.113426	
3201.29	2	3743.49	355.663	16.0668	0.103154	
3206.13	2	4479.25	364.949	15.872	0.0884607	
3211.06	2	5145.45	372.821	15.7214	0.0786685	
3215.89	2	6503.32	372.449	15.4672	0.0621808	
3220.73	2	7520.6	372.813	15.3094	0.0538224	
3225.57	2	7734.39	373.227	15.2789	0.0523927	
3235.33	2	4799.27	365.345	15.7971	0.0826519	
3240.17	2	3379.09	362.4	16.178	0.116443	
3245.01	2	2898.13	365.965	16.3447	0.137103	
3249.85	2	2268.08	353.544	16.6109	0.169243	
3254.69	2	2304.12	360.918	16.5937	0.17007	
3259.53	2	2745.47	363.575	16.4035	0.143781	
3264.45	2	3800.22	366.929	16.0505	0.104833	
3269.29	2	4635.16	369.215	15.8348	0.0864846	
3274.13	2	5910.91	362.434	15.5709	0.0665732	
3278.97	2	7083.04	376.276	15.3745	0.0576782	
3283.8	2	6584.36	369.594	15.4537	0.0609446	
3288.64	2	5564.71	367.294	15.6364	0.0716631	
3293.48	2	4663.48	374.538	15.8282	0.0871987	
3298.41	2	4495.11	370.667	15.8681	0.0895299	
3303.24	2	3824.77	358.758	16.0435	0.101841	
3308.08	2	3658.41	362.732	16.0918	0.107651	
3312.92	2	4256.09	366.743	15.9275	0.0935568	
3327.52	2	6496.05	369.54	15.4684	0.0617641	
3332.36	2	7720.83	369.788	15.2808	0.0520012	
3337.2	2	7173.54	375.926	15.3607	0.0568976	
3342.04	2	5728.17	370.734	15.605	0.0702703	
3346.96	2	4092.78	373.939	15.97	0.0991987	
3351.8	2	3380.53	372.312	16.1775	0.119577	
