#	08022B_R_2_3_4_20180321
# Phase	Rel_Mag
0	15.3405	0	
0.0023244	15.261	261.187	
0.00697321	15.1832	783.562	
0.00747918	15.2023	1174.95	
0.00944174	15.2556	131.674	
0.00945401	15.2199	653.443	
0.00995998	15.214	1044.84	
0.0124408	15.2067	914.717	
0.0164027	15.2453	393.466	
0.0172214	15.3012	2.2464	
0.02352	15.2452	263.952	
0.0275065	15.2338	786.24	
0.0280125	15.2194	1177.63	
0.0293249	15.2722	656.035	
0.0304932	15.2009	1047.51	
0.0306374	15.2363	134.438	
0.032974	15.1934	917.395	
0.0375983	15.2673	396.23	
0.0384171	15.269	5.0112	
0.0447157	15.2453	266.717	
0.0473774	15.2293	788.832	
0.0485457	15.175	1180.31	
0.0498582	15.2541	658.714	
0.0510265	15.2125	1050.19	
0.051833	15.2619	137.203	
0.0541697	15.2104	920.16	
0.0587939	15.2906	398.995	
0.0589503	15.2729	7.6896	
0.0659113	15.2691	269.482	
0.0679106	15.2864	791.51	
0.069079	15.2861	1182.99	
0.0703914	15.3108	661.392	
0.0715598	15.2873	1052.87	
0.0730286	15.348	139.968	
0.0740406	15.3091	922.752	
0.0793272	15.4023	401.674	
0.0871069	15.4278	272.246	
0.0884439	15.3731	794.189	
0.0889499	15.3703	1185.58	
0.0909247	15.3932	664.07	
0.0914307	15.3638	1055.46	
0.0945738	15.4241	925.43	
0.101185	15.4612	404.525	
0.101342	15.4627	13.2192	
0.108303	15.4786	275.011	
0.108315	15.4496	796.781	
0.109483	15.4699	1188.26	
0.111458	15.5279	666.749	
0.111964	15.4493	1058.14	
0.114445	15.4234	928.022	
0.11542	15.4694	145.498	
0.122381	15.4677	407.29	
0.122537	15.4357	15.984	
0.128836	15.4556	277.69	
0.128848	15.4622	799.459	
0.130016	15.4544	1190.94	
0.132497	15.4886	1060.82	
0.134978	15.4784	930.701	
0.136616	15.5406	148.262	
0.142914	15.582	409.968	
0.143733	15.589	18.7488	
0.149381	15.5797	802.138	
0.149887	15.5622	1193.53	
0.150031	15.6009	280.454	
0.151862	15.6024	672.019	
0.15303	15.5808	1063.5	
0.155511	15.5993	933.379	
0.157811	15.6214	151.027	
0.158317	15.5961	542.419	
0.16411	15.6038	412.733	
0.164928	15.6863	21.5136	
0.169915	15.6243	804.816	
0.170421	15.6284	1196.21	
0.171227	15.6366	283.219	
0.172395	15.6625	674.698	
0.173564	15.6079	1066.18	
0.174876	15.6501	544.579	
0.176045	15.5809	936.058	
0.185305	15.6467	415.498	
0.186124	15.667	24.2784	
0.189785	15.6129	807.408	
0.190954	15.6121	1198.89	
0.192266	15.622	677.29	
0.192423	15.6671	285.984	
0.193435	15.5022	1068.77	
0.195409	15.5593	547.258	
0.195915	15.5111	938.65	
0.19954	15.6208	156.47	
0.206501	15.5556	418.262	
0.206657	15.5806	26.9568	
0.210319	15.5215	810.086	
0.211487	15.4646	1201.56	
0.2128	15.5194	679.968	
0.213618	15.548	288.749	
0.213968	15.4754	1071.45	
0.21528	15.48	549.85	
0.216449	15.4651	941.328	
0.220736	15.5349	159.235	
0.227697	15.4559	421.027	
0.227853	15.4866	29.7216	
0.230852	15.4298	812.765	
0.231358	15.4097	1204.16	
0.233333	15.4458	682.646	
0.234501	15.4239	1074.12	
0.234814	15.4335	291.514	
0.235814	15.4011	552.528	
0.236982	15.4093	944.006	
0.241931	15.5221	162	
0.248892	15.4664	423.792	
0.249711	15.4626	32.5728	
0.251385	15.365	815.443	
0.251891	15.4219	1206.84	
0.253866	15.415	685.325	
0.254372	15.3609	1076.72	
0.25601	15.4173	294.278	
0.256347	15.3697	555.206	
0.263127	15.4351	164.765	
0.270088	15.4055	426.557	
0.270244	15.3993	35.2512	
0.271256	15.4425	818.035	
0.272425	15.4574	1209.51	
0.273737	15.4893	687.917	
0.274905	15.4535	1079.4	
0.276218	15.4596	557.798	
0.277205	15.5199	297.043	
0.277386	15.4687	949.277	
0.284323	15.5965	167.53	
0.291283	15.6158	429.322	
0.29144	15.5885	38.016	
0.291789	15.6035	820.714	
0.29427	15.5645	690.595	
0.295439	15.5583	1082.07	
0.296751	15.6522	560.477	
0.297919	15.5832	951.955	
0.298401	15.6166	299.808	
0.305518	15.7515	170.294	
0.311817	15.7532	432	
0.312636	15.7616	40.7808	
0.314804	15.7186	693.274	
0.315972	15.7165	1084.75	
0.317284	15.7618	563.155	
0.332856	15.7208	826.07	
0.333012	15.7688	434.765	
0.334493	15.7624	43.632	
0.335337	15.7378	695.952	
0.335843	15.7109	1087.34	
0.337818	15.7832	565.834	
0.338324	15.7389	957.226	
0.34013	15.7998	305.251	
0.352727	15.7709	828.662	
0.354208	15.7654	437.53	
0.355027	15.788	46.3104	
0.355208	15.7358	698.544	
0.356376	15.6892	1090.02	
0.357688	15.7402	568.426	
0.358857	15.7012	959.904	
0.361325	15.7431	308.016	
0.369105	15.789	178.589	
0.37326	15.6986	831.341	
0.375404	15.6729	440.294	
0.375741	15.6519	701.222	
0.376222	15.7431	49.0752	
0.376909	15.5978	1092.7	
0.378222	15.6711	571.104	
0.37939	15.7054	962.582	
0.382521	15.7002	310.781	
0.389638	15.7686	181.267	
0.393793	15.5645	834.019	
0.396274	15.65	703.901	
0.396599	15.6365	443.059	
0.397418	15.6852	51.84	
0.397443	15.6264	1095.38	
0.398755	15.6711	573.782	
0.399923	15.6937	965.261	
0.403717	15.6933	313.546	
0.410834	15.7062	184.032	
0.416807	15.6039	706.579	
0.417313	15.5848	1097.97	
0.417795	15.5759	445.824	
0.418614	15.673	54.6048	
0.419794	15.5945	967.853	
0.419951	15.6224	576.547	
0.424912	15.6092	316.31	
0.43203	15.6786	186.797	
0.434198	15.6216	839.29	
0.436678	15.5558	709.171	
0.437847	15.5501	1100.65	
0.438991	15.6265	448.589	
0.439147	15.6627	57.2832	
0.440328	15.5994	970.531	
0.446108	15.5883	319.075	
0.453225	15.5623	189.562	
0.454731	15.5636	841.968	
0.457212	15.5171	711.85	
0.457718	15.4521	1103.24	
0.459524	15.5491	451.267	
0.459692	15.5355	581.731	
0.460343	15.538	60.048	
0.460861	15.5254	973.21	
0.467303	15.4578	321.84	
0.474421	15.4544	192.326	
0.475264	15.3673	844.646	
0.477745	15.3791	714.528	
0.480226	15.3424	584.41	
0.480719	15.379	454.032	
0.481394	15.3289	975.888	
0.481538	15.4114	62.8128	
0.488499	15.3046	324.605	
0.495135	15.1845	847.238	
0.495616	15.3052	195.091	
0.497616	15.1994	717.12	
0.500759	15.2258	587.088	
0.501265	15.2031	978.48	
0.502577	15.2163	456.883	
0.502734	15.2364	65.5776	
0.509032	15.234	327.283	
0.515668	15.1879	849.917	
0.516812	15.2338	197.856	
0.518149	15.223	719.798	
0.519317	15.2096	1111.28	
0.52063	15.2369	589.68	
0.521798	15.1927	981.158	
0.523929	15.2405	68.3424	
0.530228	15.2545	330.048	
0.536202	15.1937	852.595	
0.538682	15.199	722.477	
0.539188	15.2333	1113.87	
0.541669	15.2311	983.75	
0.544306	15.2331	462.326	
0.545125	15.2677	71.1072	
0.551424	15.2612	332.813	
0.556072	15.1907	855.187	
0.559722	15.2271	1116.55	
0.561696	15.2528	595.037	
0.562202	15.2372	986.429	
0.565502	15.2926	465.091	
0.566321	15.2798	73.872	
0.572619	15.297	335.578	
0.577268	15.3037	857.952	
0.580255	15.3883	1119.23	
0.580399	15.3576	206.15	
0.581567	15.4144	597.629	
0.582736	15.378	989.107	
0.586854	15.4193	76.5504	
0.593815	15.4268	338.342	
0.600788	15.4313	1121.9	
0.600932	15.4496	208.829	
0.602101	15.49	600.307	
0.603269	15.4469	991.786	
0.607893	15.4648	470.621	
0.60805	15.4642	79.3152	
0.615011	15.4773	341.107	
0.620153	15.4277	733.104	
0.621321	15.42	1124.58	
0.622128	15.4866	211.594	
0.623802	15.4382	994.464	
0.629089	15.5137	473.386	
0.629245	15.4798	82.08	
0.640024	15.5183	735.696	
0.641855	15.5437	1127.26	
0.643167	15.5383	605.664	
0.643323	15.5607	214.358	
0.643673	15.5067	997.056	
0.650284	15.6236	476.15	
0.650441	15.6465	84.8448	
0.657402	15.6801	346.637	
0.66122	15.6088	738.461	
0.661726	15.6222	1129.85	
0.6637	15.6681	608.342	
0.664206	15.5559	999.734	
0.664519	15.6544	217.123	
0.67148	15.6647	478.915	
0.671636	15.6717	87.6096	
0.678597	15.7123	349.402	
0.68109	15.6392	741.053	
0.682259	15.6172	1132.53	
0.683571	15.6746	610.934	
0.68474	15.6235	1002.41	
0.685715	15.6818	219.888	
0.692013	15.6464	481.594	
0.699793	15.6304	352.166	
0.701624	15.536	743.731	
0.70213	15.5544	1135.12	
0.704105	15.5367	613.613	
0.705273	15.4983	1005.09	
0.70691	15.5799	222.653	
0.714028	15.5542	93.1392	
0.720989	15.4592	354.931	
0.721495	15.396	746.323	
0.723975	15.4711	616.205	
0.728106	15.484	225.418	
0.735223	15.4429	95.904	
0.741522	15.4476	357.61	
0.742028	15.4031	749.002	
0.745171	15.4526	618.97	
0.745677	15.3858	1010.36	
0.749302	15.4665	228.182	
0.7556	15.4431	489.888	
0.756419	15.459	98.6688	
0.762561	15.3643	751.68	
0.762718	15.4057	360.374	
0.763729	15.3266	1143.16	
0.765042	15.3578	621.562	
0.76621	15.3845	1013.04	
0.770497	15.4122	230.947	
0.776796	15.4995	492.653	
0.777615	15.5196	101.434	
0.783094	15.5853	754.358	
0.7836	15.517	1145.75	
0.783913	15.597	363.139	
0.785575	15.5813	624.24	
0.786081	15.5378	1015.63	
0.79103	15.6354	233.626	
0.802965	15.7111	756.95	
0.804134	15.7009	1148.43	
0.805109	15.7	365.904	
0.806108	15.7013	626.918	
0.806614	15.6843	1018.31	
0.812226	15.7658	236.39	
0.823499	15.7174	759.629	
0.824667	15.6813	1151.11	
0.826304	15.7923	368.669	
0.827148	15.7267	1020.99	
0.833422	15.7486	239.155	
0.840539	15.7556	109.642	
0.844032	15.6939	762.307	
0.8452	15.6865	1153.79	
0.846513	15.7226	632.189	
0.8475	15.7508	371.434	
0.847681	15.8062	1023.67	
0.854136	15.7703	894.067	
0.854617	15.7593	241.92	
0.861735	15.7507	112.406	
0.863903	15.7115	764.899	
0.865071	15.6703	1156.38	
0.867046	15.7004	634.867	
0.867552	15.6491	1026.26	
0.868696	15.7096	374.198	
0.870033	15.6724	896.141	
0.875813	15.7181	244.685	
0.88293	15.6886	115.171	
0.885604	15.6064	1159.06	
0.886917	15.6648	637.459	
0.888085	15.6273	1028.94	
0.890566	15.6656	898.819	
0.897009	15.6718	247.45	
0.904126	15.6866	117.936	
0.904969	15.657	770.256	
0.905475	15.5964	1161.65	
0.90745	15.6409	640.138	
0.908618	15.6138	1031.62	
0.910425	15.693	379.642	
0.911099	15.5781	901.498	
0.918204	15.6225	250.214	
0.925322	15.5933	120.701	
0.925503	15.6684	772.934	
0.926008	15.5979	1164.33	
0.929152	15.5696	1034.29	
0.93162	15.6381	382.406	
0.931632	15.5936	904.176	
0.9394	15.6278	252.979	
0.945373	15.5776	775.526	
0.946517	15.6467	123.466	
0.947854	15.5871	645.408	
0.949023	15.6126	1036.89	
0.951503	15.5325	906.768	
0.959933	15.5526	255.658	
0.965907	15.454	778.205	
0.967075	15.3846	1169.68	
0.967713	15.4624	126.23	
0.968387	15.4039	648.086	
0.969556	15.4134	1039.56	
0.972037	15.3683	909.446	
0.974011	15.444	387.936	
0.981129	15.4261	258.422	
0.987608	15.2438	1172.36	
0.988246	15.3477	128.909	
0.988921	15.2932	650.765	
0.990089	15.2294	1042.24	
0.99257	15.2447	912.125	
0.995207	15.2331	390.701	
