#	14085A_2_3_5_6_7_8_9_R_20180530
# Phase	Rel_Mag
0	15.3918	0	
0.0011701	15.5182	996.97	
0.00125677	15.8457	9193.22	
0.00238353	15.6686	4098.38	
0.00333695	15.7798	6535.21	
0.00420369	15.8994	8750.51	
0.00576381	15.8434	6757	
0.00628386	15.4831	111.456	
0.0068039	15.6506	3434.31	
0.00784399	15.7599	6092.67	
0.00793066	15.6495	4320.52	
0.0113109	15.753	6979.13	
0.012221	15.8001	9305.19	
0.0125677	15.3966	222.912	
0.0135211	15.7932	6647.1	
0.0143879	15.7897	8862.39	
0.015428	15.5932	3546.03	
0.0172481	15.7465	6204.47	
0.0188516	15.3579	334.368	
0.0221885	15.4711	888.538	
0.0224052	15.6928	9417.08	
0.0226219	15.6061	3989.87	
0.0251354	15.3839	445.824	
0.0253521	15.749	8974.37	
0.0260455	15.5907	778.205	
0.0266522	15.7285	6316.27	
0.0285157	15.3958	1110.76	
0.0289491	15.5737	4212.09	
0.0321994	15.4111	557.366	
0.0326761	15.5575	3769.46	
0.0347562	15.8423	9086.17	
0.0347996	15.4672	3215.89	
0.0348429	15.3467	1332.98	
0.0355363	15.7074	7092.58	
0.0368364	15.5692	6428.16	
0.0426436	15.4684	3327.52	
0.0429036	15.6102	5985.79	
0.0436403	15.467	3881.43	
0.0455471	15.6445	6761.4	
0.0457205	15.7366	9198.14	
0.0471939	15.3391	1002.07	
0.0478873	15.6018	8755.34	
0.0491874	15.4818	4103.57	
0.0499675	15.2559	116.294	
0.0504875	15.4981	3439.15	
0.0510943	15.6101	6983.54	
0.0515276	15.5215	6097.51	
0.0547346	15.4503	4325.7	
0.0550813	15.2649	1224.46	
0.0559047	15.6102	9310.03	
0.0562514	15.2553	227.75	
0.0572048	15.587	6651.94	
0.0588516	15.5474	8867.32	
0.0609317	15.5184	6209.31	
0.0668689	15.501	9422.01	
0.0674323	15.48	6874.59	
0.0677356	15.3696	3662.58	
0.0688191	15.2774	450.662	
0.0689924	15.3808	893.722	
0.0690358	15.6032	8979.21	
0.0694258	15.403	3995.05	
0.0703359	15.4374	6321.11	
0.0728494	15.363	783.389	
0.0745395	15.4607	7096.9	
0.0749729	15.3788	4217.18	
0.0753196	15.2281	1115.94	
0.075883	15.2407	562.205	
0.0771398	15.3514	3774.38	
0.0784832	15.3094	3220.73	
0.0792199	15.6109	9091.09	
0.08052	15.4241	6433	
0.0808667	15.1875	1338.08	
0.0845504	15.4652	6765.72	
0.0863272	15.2808	3332.36	
0.0865872	15.4355	5990.63	
0.0873673	15.0921	9.6768	
0.0894041	15.5975	9202.98	
0.0896641	15.3236	3886.53	
0.0900975	15.4557	6987.86	
0.0907042	15.4204	6544.89	
0.092351	15.452	8760.27	
0.0939978	15.1842	1007.25	
0.0949512	15.303	3444.08	
0.0952113	15.33	4108.67	
0.0952113	15.3738	6102.35	
0.099935	15.1703	232.589	
0.100368	15.5886	9314.96	
0.101538	15.364	4330.89	
0.101885	15.1764	1229.64	
0.102535	15.5313	8872.16	
0.102795	15.2569	3555.71	
0.104615	15.442	6214.15	
0.106436	15.5497	6878.91	
0.106999	15.0323	344.131	
0.110553	15.6283	9426.84	
0.111419	15.2935	3667.42	
0.112503	15.1371	455.501	
0.112719	15.5042	8984.04	
0.114323	15.4755	7101.3	
0.1148	15.4387	6326.04	
0.115796	15.1832	898.906	
0.11623	15.3333	4000.23	
0.119653	15.2582	788.573	
0.120823	15.3149	3779.22	
0.121777	15.3743	4222.37	
0.122124	15.2167	1121.13	
0.122167	15.2789	3225.57	
0.122904	15.6734	9095.93	
0.127671	15.2393	1343.26	
0.129881	15.5902	6992.27	
0.130011	15.3607	3337.2	
0.130271	15.5363	5995.47	
0.133088	15.6192	9207.82	
0.135168	15.5772	6549.81	
0.136035	15.679	8765.11	
0.136468	15.3542	3891.72	
0.137335	15.1896	125.971	
0.139675	15.5547	6107.27	
